experimentId;device_id;motion_tag;userPhoneLocation;timestamp;wifiRssi;wifiName;wifiOther;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498741000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498742000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498743000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498744000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498745000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498746000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498747000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498748000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498749000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498750000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498751000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498752000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498753000;-64.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498754000;-69.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498755000;-75.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498756000;-79.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498757000;-78.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498758000;-78.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498759000;-80.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498760000;-82.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498761000;-82.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498762000;-81.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498763000;-79.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498764000;-79.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498765000;-86.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498766000;-87.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498767000;-89.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498768000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498769000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498770000;-94.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498771000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498772000;-91.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498773000;-89.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498774000;-89.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498775000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498776000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498777000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498778000;-93.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498779000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498780000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498781000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498782000;-91.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498783000;-90.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498784000;-93.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498785000;-91.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498786000;-82.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498787000;-76.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498788000;-70.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498789000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498790000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498791000;-69.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498792000;-73.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498793000;-71.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498794000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498795000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498796000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498797000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498798000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498799000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498800000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498801000;-65.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498802000;-63.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498803000;-65.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498804000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498805000;-70.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498806000;-69.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498807000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498808000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498809000;-71.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498810000;-72.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498811000;-71.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498812000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498813000;-70.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498814000;-75.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498815000;-75.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498816000;-74.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498817000;-72.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498818000;-73.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498819000;-76.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498820000;-78.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498821000;-79.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498822000;-81.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498823000;-84.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498824000;-89.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498825000;-91.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498826000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498827000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498828000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498829000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498830000;-94.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498831000;-95.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498832000;-95.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498833000;-94.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498834000;-95.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498835000;-95.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498836000;-95.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498837000;-96.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616498838000;-96.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498839000;-96.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498840000;-96.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498841000;-92.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498842000;-83.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498843000;-72.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498844000;-74.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498845000;-74.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498846000;-72.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498847000;-69.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498848000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498849000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498850000;-71.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498851000;-71.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498852000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498853000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498854000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498855000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498856000;-69.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498857000;-68.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498858000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498859000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498860000;-66.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498861000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
windaJazdaPoPietrachPostoje;SM-G935F;Stoi;W rece;1616498862000;-67.00000000;"IITiS PAN";04:bd:88:6f:e6:c3, -360;
